tweet_id,retweet_count,favorite_count,text_letters_num,tweet_day,tweet_month,tweet_year
668625577880875008,137,389,85,Mon,Nov,2015
668623201287675904,783,1436,97,Mon,Nov,2015
668620235289837568,43,204,144,Mon,Nov,2015
668614819948453888,317,615,139,Mon,Nov,2015
668587383441514497,1093,1675,134,Mon,Nov,2015
668567822092664832,57,246,82,Sun,Nov,2015
668544745690562560,231,518,140,Sun,Nov,2015
668542336805281792,219,459,140,Sun,Nov,2015
668537837512433665,77,252,144,Sun,Nov,2015
668528771708952576,231,462,139,Sun,Nov,2015
668507509523615744,109,328,138,Sun,Nov,2015
668496999348633600,135,416,139,Sun,Nov,2015
668484198282485761,239,430,137,Sun,Nov,2015
668480044826800133,150,461,138,Sun,Nov,2015
668466899341221888,524,885,135,Sun,Nov,2015
668297328638447616,298,620,140,Sun,Nov,2015
668291999406125056,31,244,60,Sun,Nov,2015
668286279830867968,138,505,137,Sun,Nov,2015
668274247790391296,232,825,140,Sun,Nov,2015
668268907921326080,239,555,138,Sun,Nov,2015
668256321989451776,626,1315,138,Sun,Nov,2015
668248472370458624,496,994,132,Sun,Nov,2015
668237644992782336,2885,6222,140,Sun,Nov,2015
668226093875376128,105,299,84,Sun,Nov,2015
668221241640230912,200,513,143,Sun,Nov,2015
668204964695683073,197,554,99,Sat,Nov,2015
668190681446379520,198,654,111,Sat,Nov,2015
668171859951755264,196,493,129,Sat,Nov,2015
668154635664932864,320,497,139,Sat,Nov,2015
668142349051129856,285,569,140,Sat,Nov,2015
668113020489474048,245,670,132,Sat,Nov,2015
667937095915278337,797,1263,138,Sat,Nov,2015
667924896115245057,113,302,139,Sat,Nov,2015
667915453470232577,56,208,138,Sat,Nov,2015
667911425562669056,308,494,138,Sat,Nov,2015
667902449697558528,379,853,137,Sat,Nov,2015
667886921285246976,1104,1889,139,Sat,Nov,2015
667885044254572545,491,815,117,Sat,Nov,2015
667878741721415682,121,391,139,Sat,Nov,2015
667873844930215936,409,627,135,Sat,Nov,2015
667866724293877760,1040,3001,140,Sat,Nov,2015
667861340749471744,78,239,140,Sat,Nov,2015
667832474953625600,63,291,112,Fri,Nov,2015
667806454573760512,497,1049,102,Fri,Nov,2015
667801013445750784,97,329,36,Fri,Nov,2015
667793409583771648,334,697,119,Fri,Nov,2015
667782464991965184,246,409,134,Fri,Nov,2015
667773195014021121,57,236,136,Fri,Nov,2015
667766675769573376,217,441,139,Fri,Nov,2015
667728196545200128,152,378,140,Fri,Nov,2015
667724302356258817,319,481,140,Fri,Nov,2015
667550904950915073,35,0,123,Fri,Nov,2015
667550882905632768,33,0,104,Fri,Nov,2015
667549055577362432,2300,5791,140,Fri,Nov,2015
667546741521195010,125,332,140,Fri,Nov,2015
667544320556335104,529,864,139,Fri,Nov,2015
667538891197542400,65,203,117,Fri,Nov,2015
667534815156183040,542,813,140,Fri,Nov,2015
667530908589760512,239,464,113,Fri,Nov,2015
667524857454854144,1113,1694,136,Fri,Nov,2015
667517642048163840,193,366,143,Fri,Nov,2015
667509364010450944,2134,6764,116,Fri,Nov,2015
667502640335572993,220,531,140,Fri,Nov,2015
667495797102141441,272,514,140,Fri,Nov,2015
667491009379606528,225,529,138,Thu,Nov,2015
667470559035432960,100,254,138,Thu,Nov,2015
667455448082227200,60,189,137,Thu,Nov,2015
667453023279554560,89,308,86,Thu,Nov,2015
667443425659232256,578,774,138,Thu,Nov,2015
667437278097252352,238,448,115,Thu,Nov,2015
667435689202614272,83,302,39,Thu,Nov,2015
667405339315146752,220,462,65,Thu,Nov,2015
667393430834667520,55,193,132,Thu,Nov,2015
667369227918143488,163,363,106,Thu,Nov,2015
667211855547486208,242,489,133,Thu,Nov,2015
667200525029539841,260,607,139,Thu,Nov,2015
667192066997374976,108,383,99,Thu,Nov,2015
667188689915760640,414,739,136,Thu,Nov,2015
667182792070062081,6200,14267,137,Thu,Nov,2015
667177989038297088,54,191,134,Thu,Nov,2015
667176164155375616,464,608,140,Thu,Nov,2015
667174963120574464,82,240,131,Thu,Nov,2015
667171260800061440,88,220,75,Thu,Nov,2015
667165590075940865,1135,2672,135,Thu,Nov,2015
667160273090932737,62,254,138,Thu,Nov,2015
667152164079423490,17034,47457,143,Thu,Nov,2015
667138269671505920,2199,4575,131,Thu,Nov,2015
667119796878725120,127,326,135,Wed,Nov,2015
667090893657276420,126,329,140,Wed,Nov,2015
667073648344346624,121,398,106,Wed,Nov,2015
667070482143944705,14,82,69,Wed,Nov,2015
667065535570550784,46,165,135,Wed,Nov,2015
667062181243039745,54,216,132,Wed,Nov,2015
667044094246576128,50,182,39,Wed,Nov,2015
667012601033924608,221,442,76,Wed,Nov,2015
666996132027977728,94,244,105,Wed,Nov,2015
666983947667116034,979,2527,120,Wed,Nov,2015
666837028449972224,551,805,138,Wed,Nov,2015
666835007768551424,80,211,144,Wed,Nov,2015
666826780179869698,97,251,50,Wed,Nov,2015
666817836334096384,248,512,137,Wed,Nov,2015
666804364988780544,92,236,135,Wed,Nov,2015
666786068205871104,484,750,139,Wed,Nov,2015
666781792255496192,189,379,107,Wed,Nov,2015
666776908487630848,173,346,139,Wed,Nov,2015
666739327293083650,65,231,140,Tue,Nov,2015
666701168228331520,217,425,139,Tue,Nov,2015
666691418707132416,47,185,99,Tue,Nov,2015
666649482315059201,615,1103,138,Tue,Nov,2015
666644823164719104,79,228,140,Tue,Nov,2015
666454714377183233,207,510,96,Tue,Nov,2015
666447344410484738,19,101,119,Tue,Nov,2015
666437273139982337,47,122,138,Tue,Nov,2015
666435652385423360,53,163,125,Tue,Nov,2015
666430724426358785,194,311,129,Tue,Nov,2015
666428276349472768,81,162,116,Tue,Nov,2015
666421158376562688,111,310,52,Tue,Nov,2015
666418789513326592,45,122,138,Tue,Nov,2015
666411507551481857,320,432,140,Tue,Nov,2015
666407126856765440,39,105,139,Tue,Nov,2015
666396247373291520,83,161,137,Mon,Nov,2015
666373753744588802,88,183,81,Mon,Nov,2015
666362758909284353,558,756,140,Mon,Nov,2015
666353288456101888,71,214,135,Mon,Nov,2015
666345417576210432,132,284,112,Mon,Nov,2015
666337882303524864,88,191,139,Mon,Nov,2015
666293911632134144,343,488,138,Mon,Nov,2015
666287406224695296,63,142,136,Mon,Nov,2015
666273097616637952,76,170,46,Mon,Nov,2015
666268910803644416,35,100,82,Mon,Nov,2015
666104133288665088,6351,13979,134,Mon,Nov,2015
666102155909144576,11,76,128,Mon,Nov,2015
666099513787052032,65,150,140,Mon,Nov,2015
666094000022159362,71,159,132,Mon,Nov,2015
666082916733198337,44,113,125,Mon,Nov,2015
666073100786774016,158,314,137,Mon,Nov,2015
666071193221509120,58,142,137,Mon,Nov,2015
666063827256086533,212,462,107,Mon,Nov,2015
666058600524156928,57,109,135,Mon,Nov,2015
666057090499244032,138,286,124,Mon,Nov,2015
666055525042405380,235,426,140,Mon,Nov,2015
666051853826850816,827,1192,138,Mon,Nov,2015
666050758794694657,57,130,140,Mon,Nov,2015
666049248165822465,42,105,120,Mon,Nov,2015
666044226329800704,136,290,137,Mon,Nov,2015
666033412701032449,43,121,130,Sun,Nov,2015
666029285002620928,46,125,139,Sun,Nov,2015
666020888022790149,496,2516,131,Sun,Nov,2015
